# made with dump_hainsworth_to_text.m
# 1=idx
# 2=artist
# 3=title
# 4=bpm1
# 5=style
# 6=bigstyle
# 7=tempocond
# 8=difficulty
# 9=subdiv
# 10=bpm2
# 11=beats
# 12=idx of downbeats in beats
123.wav 	<sep>	 Henry Purcell 	<sep>	 Remember Not O Lord 	<sep>	 63.9013 	<sep>	 ClassicalSolo	<sep>	 Choral	<sep>	 rubato (Rub)	<sep>	 2	<sep>	 none	<sep>	 71.4268	<sep>	 34065,68158,102558,144980,178053,212636,247723,282810,318084,352985,389448,424794,465093,504996,544211,595127,630210,665985,701760,743727,781811,819406,854493,890234,927386,963161,998248,1036088,1075991,1113830,1153805,1190885,1226660,1262436,1296801,1335328,1372479,1408255,1448158,1482557,1518248,1556172,1594011,1631851,1672982,1712311,1748086,1784549,1823765,1862980,1898067,1934531,1970595,2007145,2043641,2079008,2115471,2152588,2193180,2229643,2267482,2302570,2337657,2373050,2409579,2446359,2481446,2518668,2555550,2592866,2630289,2666534,2702903,2738150,2775390 	<sep>	 1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73 
124.wav 	<sep>	 CV Stanford 	<sep>	 Beati Quorum Via 	<sep>	 68.3595 	<sep>	 ClassicalSolo	<sep>	 Choral	<sep>	 rubato (Rub)	<sep>	 2	<sep>	 none	<sep>	 93.3898	<sep>	 3601,28255,53022,79854,108749,135581,161724,188556,213323,239467,264923,291066,315834,341977,367433,393576,419032,445175,471284,497428,524649,549825,576403,603378,631695,659426,686732,711602,738150,766431,793951,824910,854296,884550,915690,947692,996872,1025899,1051911,1080119,1106262,1133094,1161989,1188821,1218577,1244548,1270004,1296442,1324320,1351993,1379359,1408943,1438526,1468110,1497399,1524700,1555484,1585282,1613694,1684138,1721117,1754966,1784549,1812757,1839578,1866420,1895315,1924619,1951985,1980427,2007455,2036353,2064353,2092654,2122337,2146396,2171852,2198683,2226203,2254410,2281242,2310389,2336969,2367928,2395448,2424343,2453239,2480070,2508042,2535109,2563282,2592866,2621836,2648198,2674141,2700192,2727023,2753890,2781580,2810270,2841917,2869124,2902460,2933420,2973289,3006885 	<sep>	 3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72,75,78,81,84,87,90,93,96,99,102,105 
125.wav 	<sep>	 Edward Elgar 	<sep>	 Ave Verum Corpus 	<sep>	 58.5143 	<sep>	 ClassicalSolo	<sep>	 Choral	<sep>	 rubato (Rub)	<sep>	 3	<sep>	 none	<sep>	 70.7354	<sep>	 40013,77971,113045,147675,182600,218760,253957,297436,334013,368520,402113,437818,470856,508688,547336,597716,635674,681913,718491,752770,788482,822702,859944,904207,942165,977448,1014686,1055348,1095376,1135405,1178193,1238926,1275572,1314910,1349417,1383234,1416361,1452248,1486755,1524713,1561291,1599248,1633065,1672673,1708360,1746317,1782205,1843627,1881585,1918162,1952654,1988750,2023756,2060629,2098046,2148048,2183936,2217753,2251148,2290157,2328133,2373034,2408231,2442179,2482457,2514081,2546643 	<sep>	 4,8,12,16,20,24,28,32,36,40,44,48,52,56,60,64 
126.wav 	<sep>	 William Harris 	<sep>	 Faire is the Heaven 	<sep>	 58.3285 	<sep>	 ClassicalSolo	<sep>	 Choral	<sep>	 rubato (Rub)	<sep>	 2	<sep>	 div by 2	<sep>	 59.9587	<sep>	 31070,68589,102417,136801,172261,211284,246957,286096,326300,366894,407186,446237,484556,523358,564446,602648,643857,691832,733041,773823,814230,856954,897875,944192,986632,1028456,1071480,1113166,1155012,1201904,1242415,1284905,1330636,1373076,1416745,1462875,1509620,1551589,1600034,1652499,1702934,1748448,1793348,1840307,1890735,1940183,1986441,2036298,2087907,2137563,2189195,2240205,2285286,2333558,2383993,2437688,2486893,2537328 	<sep>	 1,4,7,10,13,16,19,22,25,28,31,34,37,40,43,46,49,52,55,58 
127.wav 	<sep>	 Henry Purcell 	<sep>	 Remember Not Lord Our Offences 	<sep>	 61.3007 	<sep>	 ClassicalSolo	<sep>	 Choral	<sep>	 rubato (Rub)	<sep>	 3	<sep>	 none	<sep>	 62.0777	<sep>	 38856,79045,115428,154532,192087,230129,264776,301386,337801,374053,410375,445643,483909,522690,557748,595232,639552,680761,744727,780401,816320,851318,894152,935581,974330,1014925,1056134,1099188,1138552,1178097,1215429,1249448,1292141,1334000,1378380,1422896,1465335,1504699,1547138,1587732,1628942,1669105,1714005,1755829,1795808,1837632,1880072,1922440,1966181,2018529,2060643,2100449,2132432,2166235,2207198,2243788,2288658,2336633,2385223,2451449,2518261,2587148,2649269 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62 
128.wav 	<sep>	 Henry Purcell 	<sep>	 Thou Knowest, Lord 	<sep>	 67.5236 	<sep>	 ClassicalSolo	<sep>	 Choral	<sep>	 rubato (Rub)	<sep>	 3	<sep>	 div by 2	<sep>	 58.8761	<sep>	 30455,68589,106723,150392,194062,236083,274635,316459,365813,406258,445622,487016,536949,576815,615374,657734,700488,745484,791472,835742,878486,926380,968589,1010151,1058594,1108414,1158849,1204979,1243912,1301409,1345398,1389067,1437042,1482557,1525611,1571741,1621745,1666645,1710314,1749678,1793348,1832097,1875151,1923126,1962490,2002758,2056779,2102909,2142888,2181637,2226537,2273466,2327407,2374767,2417821,2465981,2521951,2570314,2614826,2665876,2711391,2766131,2811755,2861035,2919466,2971132 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66 
129.wav 	<sep>	 William Mundy 	<sep>	 O Lord the Maker 	<sep>	 57.3068 	<sep>	 ClassicalSolo	<sep>	 Choral	<sep>	 rallantando (Rall)	<sep>	 3	<sep>	 div by 2	<sep>	 84.8315	<sep>	 6829,32915,58748,86426,114184,141553,167562,195292,221740,250032,277710,304773,332205,359107,386362,413956,440282,466771,491817,519507,545094,572223,599614,630425,659008,686912,715820,742882,766870,795778,824987,851496,879677,908465,936521,963553,989711,1018117,1045979,1074438,1100331,1126431,1151888,1177281,1202764,1229151,1257444,1283276,1307264,1334327,1362388,1389156,1415870,1441348,1467795,1494858,1519461,1546523,1573586,1603308,1631275,1659379,1691863,1726567,1762595,1827972,1860144,1896063,1930507,1965566,2004194,2044431,2086502,2127512,2170297,2212864,2272666,2382763,2470938 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74,78 
130.wav 	<sep>	 Deodat de Severac 	<sep>	 Tantum 	<sep>	 62.7286 	<sep>	 ClassicalSolo	<sep>	 Choral	<sep>	 rubato (Rub)	<sep>	 3	<sep>	 div by 2	<sep>	 51.8635	<sep>	 48907,98727,143012,193618,236501,280171,328145,379725,423322,468564,515997,563284,609414,654313,700443,753953,797008,843137,886445,934074,978441,1026611,1072125,1136092,1187142,1235302,1280709,1330413,1375459,1428489,1482557,1571187,1615877,1666645,1711545,1757882,1805070,1853624,1902829,1961260,2006096,2057324,2112135,2170566,2224691,2286813,2359390,2524412,2566236,2610235,2654015,2701550,2747951 	<sep>	 4,8,12,16,20,24,28,32,36,40,44,48,52 
131.wav 	<sep>	 Josef Rheinberger 	<sep>	 Adendlied 	<sep>	 40.5885 	<sep>	 ClassicalSolo	<sep>	 Choral	<sep>	 rubato (Rub)	<sep>	 2	<sep>	 none	<sep>	 86.3348	<sep>	 15083,45731,75416,109183,142396,176840,208823,242037,273405,306618,337685,366815,395230,422824,449928,482792,512840,543238,571356,604484,634945,666869,695998,726522,756903,787848,817456,847012,879611,909134,936812,965104,992782,1021075,1053056,1081584,1111182,1143540,1174908,1204971,1235221,1265116,1297482,1325318,1355194,1384468,1413548,1445077,1475507,1504719,1534975,1564999,1597182,1627647,1662400,1696783,1730148,1762026 	<sep>	 3,7,11,15,19,23,27,31,35,39,43,47,51,55 
132.wav 	<sep>	 Peter Warlock 	<sep>	 Bethlehem Down 	<sep>	 50.6195 	<sep>	 ClassicalSolo	<sep>	 Choral	<sep>	 rubato (Rub)	<sep>	 3	<sep>	 div by 2	<sep>	 58.2321	<sep>	 38289,80967,122967,162934,203580,249644,289612,329207,374468,417338,461680,527996,573383,611505,655075,696126,739351,782028,821088,862011,907206,949283,993470,1056300,1095179,1137605,1181638,1223638,1264893,1307000,1351602,1394957,1441699,1489118,1536538,1652309,1697696,1742405,1789147,1829890,1877889,1928018,1971758,2019470,2070752,2119089,2169789,2215401 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46 
133.wav 	<sep>	 Magdalene College Choir 	<sep>	 Moon River 	<sep>	 48.4833 	<sep>	 ClassicalSolo	<sep>	 Choral	<sep>	 rubato (Rub)	<sep>	 3	<sep>	 div by 2	<sep>	 72.8353	<sep>	 14309,50638,84540,119332,150274,180183,214195,246490,279615,311809,344545,389870,424729,457953,494125,527318,558480,593028,626222,657437,688971,721347,754450,807093,840964,877833,907819,937976,969742,1001551,1036233,1068177,1099576,1132386,1162855,1193423,1225036,1259788,1300118,1339409,1381409,1418667,1460667,1492786,1527256,1564666,1611731,1651585,1690194,1736309,1785760,1835212,1869559,1905930,1944256,1992373,2030114,2085036 	<sep>	 3,7,11,15,19,23,27,31,35,39,43,47,51,55 
134.wav 	<sep>	 Magdalene College Choir 	<sep>	 Blue Moon 	<sep>	 53.1273 	<sep>	 ClassicalSolo	<sep>	 Choral	<sep>	 none	<sep>	 2	<sep>	 swing 8ths	<sep>	 128.9421	<sep>	 6515,27036,47557,67444,86873,105626,126669,146361,165452,185862,207876,228950,249534,270369,291171,311161,330594,351515,372889,394889,415986,436133,456926,477914,497806,518566,539304,559913,581876,602642,622475,642859,664426,684716,705696,726134,746264,766721,787091,806722,827926,848267,867433,887660,907934,929306,950437,970845,991567,1011549,1032736,1052723,1073736,1094198,1115746,1135648,1155879,1176314,1197057,1216004,1235086,1255328,1275227,1295381,1315664,1335911,1357157,1377953,1398061,1418453,1439938,1460112,1480900,1502527,1523719,1543331,1563179,1584736,1606748,1627958,1647937,1667931,1690502,1712219,1732705,1754164,1775053,1796221,1816099,1835850,1857240,1877189,1897877,1917490,1938106,1958205,1979319,2000573,2021458,2041765,2061742,2082333,2103379,2123608,2143412,2163615,2182607,2203285,2223635,2244405,2264708,2285055,2305141,2325370 	<sep>	 3,7,11,15,19,23,27,31,35,39,43,47,51,55,59,63,67,71,75,79,83,87,91,95,99,103,107,111 
135.wav 	<sep>	 Magdalene College Choir 	<sep>	 Tears in Heaven 	<sep>	 55.1706 	<sep>	 ClassicalSolo	<sep>	 Choral	<sep>	 none	<sep>	 2	<sep>	 div by 2	<sep>	 79.3136	<sep>	 10041,43402,76763,108649,140786,173880,206332,241140,274585,307799,342730,375336,408514,440178,473908,506341,538768,570569,602748,635328,666539,701233,733487,767973,802531,835492,869839,902354,935814,967263,1002438,1034361,1066272,1096493,1130181,1161414,1193119,1226246,1258474,1290973,1327492,1363435,1397110,1430533,1464547,1500021,1534446,1569877,1604852,1639599,1674089,1709318,1744310,1779664,1814931,1848256,1881847,1914186,1948479,1981966,2014571,2046281,2078083,2111313,2143350,2176720,2210125,2245315,2278754,2314038,2346239,2378127,2412050 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70 
137.wav 	<sep>	 Meatloaf 	<sep>	 Bat out of Hell 	<sep>	 46.9043 	<sep>	 Rock	<sep>	 Rock/Pop	<sep>	 sudden change (SD)	<sep>	 2	<sep>	 div by 2	<sep>	 114.0116	<sep>	 20541,25418,39644,54547,68773,84758,99849,113945,128671,143635,158631,174161,189219,203512,218767,233458,248938,264117,278918,293160,308452,322690,338799,353654,368440,383173,398226,412837,428051,442471,457489,472268,486406,500639,515065,528912,544131,558564,572947,586841,601586,616684,631556,646045,661036,674829,689356,703064,718014,731808,745697,760126,775873,809256,840999,871319,902541,933702,969605,1005509,1042089,1077315,1113218,1147089,1181638,1219573,1254859,1288567,1324505,1359731,1395634,1430309,1464701,1500587,1535364,1571575,1605210,1638382,1676018,1713276,1747147,1783589,1823696,1858244,1894825,1931204,1968664,2004567,2039652 	<sep>	 1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89 
138.wav 	<sep>	 Meatloaf 	<sep>	 All Wrapped Up 	<sep>	 41.7959 	<sep>	 Rock	<sep>	 Rock/Pop	<sep>	 rallantando (Rall)	<sep>	 2	<sep>	 div by 2	<sep>	 170.1039	<sep>	 6446,22001,37556,59570,82567,106101,128738,151015,174267,196295,218684,240717,263302,287499,309810,331720,353468,374539,398400,421758,443591,466673,488536,510971,533799,556687,578192,600538,622713,645189,658060,672286,685157,698705,712931,727157,740028,754254,766447,779996,792189,805060,817931,832157,845705,858865,872514,886275,899696,913135,926276,939878,953359,967398,980560,993308,1006028,1018465,1031554,1043809,1056427,1069705,1082752,1095453,1108415,1121172,1134371,1147614,1161478,1175956,1189589,1202254,1215980,1228381,1241434,1255731,1269964,1283918,1296707,1309623,1322981,1336133,1350240,1363367,1377295,1390860,1404202,1417741,1431556,1445132,1458791,1472422,1486704,1500932,1514939,1528870,1542470,1556011,1569351,1583108,1596941,1610078,1623160,1637317,1650752,1664159,1677398,1690273,1703743,1718016,1731013,1743821,1757026,1771709,1785127,1799397,1812902,1826404 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74,78,82,86,90,94,98,102,106,110,114,118 
139.wav 	<sep>	 Meatloaf 	<sep>	 Paradise by the Dashboard Light 	<sep>	 35.3872 	<sep>	 Rock	<sep>	 Rock/Pop	<sep>	 sudden change (SD)	<sep>	 3	<sep>	 swing 8ths	<sep>	 147.3249	<sep>	 11232,29192,42895,57359,71877,86587,101003,116394,132266,147304,161508,176129,190997,205542,220259,235393,250160,264941,279549,294151,309705,325845,340534,355634,370023,384721,399290,414486,428475,444263,460073,474903,489990,505338,520213,535751,550040,564339,579196,595902,612105,624867,645189,664157,684480,703447,723093,740705,761028,782028,803028,822673,842996,864006,882896,901864,921509,942509,962831,981799,1002799,1021767,1042767,1062412,1082057,1102380,1122702,1143999,1163337,1183461,1204003,1223933,1244969,1264277,1284979,1306215,1327620,1346860,1367930,1389322,1410528,1430883,1452116,1472951,1493414,1514622,1535307,1555818 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74,78,82,86 
140.wav 	<sep>	 Meatloaf 	<sep>	 I'd Do Anything For Love 	<sep>	 33.2510 	<sep>	 Rock	<sep>	 Rock/Pop	<sep>	 rallantando (Rall)	<sep>	 3	<sep>	 div by 2	<sep>	 83.1897	<sep>	 30844,63354,94515,132451,163455,193002,219838,247612,272676,299773,326193,353289,380117,407439,434269,461161,488317,521497,551803,578367,608459,636453,665981,694633,724341,755609,785415,815222,846315,877669,907133,943864,980444,1012283,1056315,1109831,1142347,1176357,1211374,1243654,1280473,1321118,1357159,1393930,1430345 	<sep>	 4,8,12,16,20,24,28,32,36,40,44 
141.wav 	<sep>	 Meatloaf 	<sep>	 I'd Do Anything For Love 	<sep>	 30.3717 	<sep>	 Rock	<sep>	 Rock/Pop	<sep>	 rallantando (Rall)	<sep>	 3	<sep>	 div by 2	<sep>	 129.6254	<sep>	 19451,22709,38967,55397,71824,88444,105847,124431,141535,158515,174750,190932,207618,223779,240470,256913,273252,290672,307900,325023,341093,357675,373959,390029,406680,422884,440197,457579,474684,491285,508115,524199,541838,558728,575365,590783,607785,623733,641597,658687,675621,692860,709897,727212,744006,762180,780673,800793,820357,842115,863793,890889,918799,947928,973607,999471,1025937,1051464,1078889,1108476,1134896,1160879,1189114,1216864,1250667,1279796,1308925,1336699 	<sep>	 1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65 
143.wav 	<sep>	 Guns and Roses 	<sep>	 Bad Apples 	<sep>	 29.5358 	<sep>	 Rock	<sep>	 Rock/Pop	<sep>	 none	<sep>	 1	<sep>	 div by 2	<sep>	 122.9265	<sep>	 12303,33828,55353,76878,96722,117417,138385,159412,181598,202744,225376,247151,267866,289413,311035,332391,353404,374176,395507,418694,440270,462584,483993,506325,527820,549381,570860,592616,614258,636360,657702,679741,700413,720777,742861,763236,784547,806247,827976,849900,871579,893490,914727,935935,957396,978821,1000937,1022379,1044584,1065820,1088497,1109895,1132227,1153628,1175411,1197753,1218761,1240092,1261120,1282281 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46,50,54,58 
144.wav 	<sep>	 Ladysmith Black Mambazo 	<sep>	 Sibezwa Belchuluma 	<sep>	 43.9322 	<sep>	 ClassicalSolo	<sep>	 Choral	<sep>	 none	<sep>	 2	<sep>	 swing 8ths	<sep>	 122.0274	<sep>	 6123,27807,49491,71154,93293,114565,137538,158123,178822,200336,223202,245326,268142,290481,311516,331798,355304,377784,399845,420906,443829,465604,487682,508847,531481,553385,575393,597501,619260,641570,663811,684671,705897,726834,748994,770383,792863,814599,837027,858657,881292,902317,924066,945617,968172,989587,1011611,1033918,1055593,1076428,1098063,1119062,1142255,1163716,1185646,1206557,1228569,1250179,1271578,1291977,1313936,1334774,1358325,1379427,1400319,1421693,1442941,1464499,1487347,1508856,1529910,1550816,1573048,1593421,1614491,1635987,1657965,1679086,1700764,1721557,1743987,1764873,1786324,1807785,1830533,1851580,1873130,1893175,1914286 	<sep>	 3,7,11,15,19,23,27,31,35,39,43,47,51,55,59,63,67,71,75,79,83,87 
145.wav 	<sep>	 Ladysmith Black Mambazo 	<sep>	 Liph Iqiniso 	<sep>	 33.2510 	<sep>	 ClassicalSolo	<sep>	 Choral	<sep>	 none	<sep>	 2	<sep>	 div by 2	<sep>	 97.7557	<sep>	 3759,30826,55792,80885,106768,134117,162257,189635,216122,244087,272900,301064,328652,356502,384366,411326,437744,469099,496555,522005,548350,575052,602725,630294,657953,686098,712823,739685,766313,793540,821544,848058,875934,903174,929790,957149,983463,1010682,1038654,1065614,1092280,1118283,1147201,1173917,1199411,1225583,1252656,1278336,1306193,1333109,1360602,1387035,1413516,1438335 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46,50,54 
146.wav 	<sep>	 Massive Attack 	<sep>	 Safe from Harm 	<sep>	 32.6937 	<sep>	 Dance	<sep>	 Dance	<sep>	 none	<sep>	 1	<sep>	 div by 2	<sep>	 164.5542	<sep>	 733,16813,32893,48973,65053,81973,98898,114924,131181,146200,162581,179223,194972,210723,227260,243322,258394,274846,291043,306847,322940,338844,354921,371679,387740,403845,419834,436152,452178,468277,484585,499427,515271,532179,549285,565333,580589,596912,613505,628906,645039,661118,677497,693741,709736,726041,741741,757951,774003,789348,805909,821220,837906,854504,870427,885594,902110,917521,934100,949890,967190,982918,998618,1014838,1030190,1045468,1061196,1077955,1095488,1111848,1128036,1143721,1159380,1175419,1191379,1207466,1223472,1239473,1255079,1271078,1287497,1303551,1319165,1335891,1352667,1368610,1384251,1400046,1416175,1431837 	<sep>	 4,8,12,16,20,24,28,32,36,40,44,48,52,56,60,64,68,72,76,80,84,88 
147.wav 	<sep>	 Massive Attack 	<sep>	 Thankful for What You've Got 	<sep>	 41.8888 	<sep>	 Dance	<sep>	 Dance	<sep>	 none	<sep>	 1	<sep>	 swing 16ths	<sep>	 95.5511	<sep>	 13562,41254,68946,96260,124175,152882,179187,207123,234070,262642,290572,318149,345842,373736,401926,430297,457013,484386,512568,540517,567703,595588,623663,651383,678091,706541,733573,761527,788585,815605,844069,871527,898942,929314,955846,983471,1009325,1039844,1066133,1095383,1121429,1148673,1177067,1205690,1233205,1261001,1288365,1316686,1343689,1371970,1400318,1428354,1454888,1482401,1509681,1538251,1566522,1593603,1620451,1649146,1676044,1703319,1731707,1759183,1786508,1813542 	<sep>	 4,8,12,16,20,24,28,32,36,40,44,48,52,56,60,64 
148.wav 	<sep>	 Glenn Miller Orchestra 	<sep>	 In the Mood 	<sep>	 40.7742 	<sep>	 BigBand	<sep>	 Jazz	<sep>	 none	<sep>	 2	<sep>	 swing 8ths	<sep>	 167.4602	<sep>	 4329,20130,35931,52100,67602,83082,98889,115408,130865,146588,162168,177680,192938,208296,224380,240837,256450,272499,288341,303572,319680,335156,351875,367796,383892,398785,414656,429977,445520,460344,475825,491635,507950,523756,539619,555678,570672,585774,602509,617982,634370,650737,666234,681150,696724,712304,729327,745584,761540,777149,792857,807824,824326,840322,856907,872874,888209,903726,919167,934498,949453,964971,981439,997798,1014187,1029897,1045990,1061742,1076912,1092486,1108839,1124890,1140448,1155556,1171362,1186625,1202445,1218382,1234577,1250581,1266716,1281957,1297844,1314450,1331217,1347310,1363119,1378752,1394615,1409825,1425486,1440966,1455899,1472087,1488325,1504917,1520886,1536401,1552772,1567471,1583316,1599447,1615771,1631777,1647615,1663221,1679178,1695173,1711439,1727775,1743186,1759349,1774317,1789816 	<sep>	 3,7,11,15,19,23,27,31,35,39,43,47,51,55,59,63,67,71,75,79,83,87,91,95,99,103,107,111 
149.wav 	<sep>	 Glenn Miller Orchestra 	<sep>	 King Porter Stomp 	<sep>	 35.1086 	<sep>	 BigBand	<sep>	 Jazz	<sep>	 none	<sep>	 2	<sep>	 swing 8ths	<sep>	 187.4178	<sep>	 10615,24733,38851,52969,67087,81280,96499,111420,126293,139408,153598,167531,181536,195314,209530,223746,237856,251185,265370,279235,293474,308037,321963,336248,350016,363391,377497,391313,406891,421246,435180,449286,463634,476580,490537,504302,519024,532703,546844,560912,574929,588364,602996,617520,632002,645679,659491,673834,687689,701267,715525,730127,743997,756307,772274,786827,800966,814301,828992,843341,857998,872112,886439,901171,915101,928864,941571,956273,970124,983796,997737,1011979,1026380,1040144,1054013,1068761,1083153,1097670,1111723,1126720,1140689,1154845,1169204,1183793,1198855,1212699,1227051,1241276,1255390,1269092,1283527,1298305,1312025,1326049,1339663,1353389,1367782,1381402,1395185,1409330,1423569,1437138,1451193,1465095,1479200,1493032,1506644,1520845,1535379 	<sep>	 1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93,97,101,105,109 
150.wav 	<sep>	 Queen 	<sep>	 Bohemian Rhapsody 	<sep>	 41.9817 	<sep>	 Rock	<sep>	 Rock/Pop	<sep>	 rallantando (Rall)	<sep>	 3	<sep>	 div by 2	<sep>	 100.6198	<sep>	 29483,50483,70539,89379,107964,126675,145288,164055,182551,201837,221733,240512,260149,278853,298061,318042,337297,357642,376244,395779,414711,434470,453053,472358,490646,509568,529351,548996,567866,588025,608761,626899,647222,668222,688544,709578,728755,747664,768080,789954,810954,833309,854986,877341,900373,925438,957276,987218,1021767,1055784,1091971,1128891,1168161,1205128,1242511,1278395,1313889,1350634,1387284,1423041,1459989,1496570,1535150,1572070,1609699,1648312,1688889,1728180,1766115,1804051,1840655 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70 
151.wav 	<sep>	 Status Quo 	<sep>	 Rockin all Over the World 	<sep>	 42.6318 	<sep>	 Rock	<sep>	 Rock/Pop	<sep>	 none	<sep>	 1	<sep>	 div by 2	<sep>	 130.6961	<sep>	 2179,22424,42669,61722,82697,103019,123562,143692,163890,184243,204619,224069,244386,264241,285528,305497,325845,347188,366935,387217,406997,426930,446909,467558,488793,508883,528151,548870,569315,589562,609636,629766,650062,670612,689754,710604,731036,750653,771271,791337,811505,833194,853000,872143,892623,912928,932509,952574,973520,993225,1014533,1034864,1054409,1074599,1095588,1115080,1135008,1154868,1176260,1195750,1215444,1235839,1256702,1277050,1297124,1318280,1339509,1358825,1377991,1397797,1419427,1439054,1458872,1479237,1499236,1520025,1540063,1559645,1580213,1601468,1621225,1641783,1663300,1683189,1702779,1723200,1742896,1763497,1782802,1803721,1823863,1844631,1864759 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74,78,82,86,90 
152.wav 	<sep>	 unsure 	<sep>	 unsure - orchestral strings 	<sep>	 12.8800 	<sep>	 Classical	<sep>	 Classical	<sep>	 none	<sep>	 2	<sep>	 div by 2	<sep>	 114.6397	<sep>	 2953,26570,50187,73350,98329,121492,144654,166455,190072,211872,235489,258651,282268,303160,325414,349031,372194,395357,417611,440064,464042,485515,507704,530609,554229 	<sep>	 4,8,12,16,20,24 
153.wav 	<sep>	 Sash! 	<sep>	 Stay 	<sep>	 54.8920 	<sep>	 Dance	<sep>	 Dance	<sep>	 none	<sep>	 1	<sep>	 div by 4	<sep>	 133.9498	<sep>	 6296,26050,45804,65112,84631,104335,123450,143809,162936,182164,201239,221939,241166,260774,280170,302074,321898,340942,360277,380326,399600,419818,439376,459299,479504,499434,519457,539657,559706,579196,599229,618738,638499,658665,678700,697637,717391,737367,757179,776372,795492,815410,836236,856344,875318,894703,913721,933593,953754,973885,993688,1014363,1034079,1053387,1072580,1092493,1111764,1132489,1151850,1171848,1192039,1211009,1230213,1250102,1270042,1290277,1309786,1330252,1349688,1369260,1388628,1408624,1428084,1448719,1468895,1488430,1507879,1527423,1547754,1567043,1586319,1605992,1625970,1646524,1665589,1685616,1705055,1724805,1744297,1764481,1784483,1803889,1823093,1842974,1862584,1882849,1902643,1922752,1942923,1963072,1982594,2002282,2021509,2041389,2060128,2080389,2100108,2120188,2140126,2159831,2179397,2198905,2218627,2238525,2257913,2277744,2297004,2317358,2336916,2356187,2376404,2396485,2416244 	<sep>	 4,8,12,16,20,24,28,32,36,40,44,48,52,56,60,64,68,72,76,80,84,88,92,96,100,104,108,112,116,120 
154.wav 	<sep>	 Sash! 	<sep>	 It's My Life 	<sep>	 53.7774 	<sep>	 Dance	<sep>	 Dance	<sep>	 none	<sep>	 1	<sep>	 div by 4	<sep>	 134.3343	<sep>	 7900,27597,47294,68663,88558,108432,127350,146937,168388,186670,204540,224100,244775,264287,283712,304428,323776,343663,362697,382043,402469,421805,441350,460921,481941,501298,521270,540806,560430,580405,599827,619862,639976,658703,677789,697224,717446,736761,756534,776202,795975,816008,836199,855096,875354,894884,914495,933673,953770,973347,993492,1012373,1033168,1051998,1071415,1091392,1111701,1130881,1150897,1170937,1190679,1209132,1229317,1248906,1269235,1289001,1308700,1328277,1347743,1367321,1387119,1406059,1425941,1445884,1465787,1485272,1505393,1525015,1544848,1563941,1584353,1603608,1623325,1642466,1661976,1680660,1700924,1720682,1741187,1761490,1780934,1800697,1820710,1840423,1859711,1879166,1898425,1918143,1937273,1957509,1977576,1996603,2016797,2037371,2056574,2076048,2096188,2115010,2135187,2154296,2173691,2193630,2214076,2234393,2253747,2273308,2293113,2312463,2332365,2351858 	<sep>	 1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93,97,101,105,109,113,117 
155.wav 	<sep>	 Sash! 	<sep>	 Encore Une Fois 	<sep>	 44.8610 	<sep>	 Dance	<sep>	 Dance	<sep>	 none	<sep>	 1	<sep>	 div by 2	<sep>	 133.8193	<sep>	 940,20713,40420,60340,80786,101086,120315,140902,160149,179060,199326,219342,239160,258193,278297,297545,318077,337397,358015,377159,397094,416145,436760,456426,476543,496194,516492,535635,555297,575988,594836,613933,633721,653772,673886,694176,714241,733749,752657,773918,793572,812219,831539,851601,872433,891585,911590,931498,951298,971470,990554,1010642,1030400,1048704,1068711,1088999,1109210,1129145,1148824,1169312,1188527,1208400,1227444,1246887,1266767,1285992,1305540,1325706,1345489,1365731,1385838,1405569,1425609,1444787,1465254,1485606,1505411,1525339,1543807,1563592,1584172,1602246,1620939,1642103,1661224,1681194,1700798,1720780,1741000,1761176,1780910,1800711,1820665,1840057,1860010,1878833,1899699,1919572,1939487,1958460 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74,78,82,86,90,94,98 
